filename,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,DIAMETER-mean,DIAMETER-coeff-variation,DIAMETER-min,DIAMETER-max,DIAMETER-entropy,DIAMETER-featuretime,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,sp-featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime
240,162673,206609,141190,206609,0.152156668,0,0.08,0.683368101,0.733611113,0.488677666,0,1,0.999796298,0.000012681,0.589905171,0.000007083,0.000077909,1.041143777,0.6029263,0.675793407,0.938763558,0.02,0.000012759,2.410930623,0.00000484,0.002879836,0.674827345,0.888423306,0.305116415,0,1,0.581291611,0.000008526,1.990876867,0.00000484,0.001766622,0.620889803,0.81829446,0.000005405,3.814451159,0,0.001708541,48.74,0.000064902,2.99952686,0,0.004133411,2.194358589,0.062605717,1.540469981,0,0.532467532,2.01748223,18,2.922830612,1.711452518,1,20,0.643378368,10.01,679.3023256,0.119931988,497,900,757,570,716,645,684,17.51761301,0.51565978,8.024709302,45.86190476,34.04740061,11.75114504,16.24563758,12.87052342,13.95431472,4.99,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,57845,0,0,0,0,0,0,1.50043,0,4.6713,0,2.07,9036.43,2.14348,56144.9,0.440981,65394,0,65743,0.806409,0.286908,1.3538,0.715517,2.27,0.000143228,0.769109894,2
241,202582,127029,10910,127029,17.56846929,0,0.08,0.0858859,0.42565432,0.723639539,0,1,2.06016837,0.000407487,0.79347836,0.000091659,0.00284143,1.856606075,0.001495721,0.220327642,0.439608278,0.01,0.000152547,1.629892455,0.000015744,0.001228066,2.063613441,0.343088498,0.42523358,0,0.951219512,1.907388744,0.000098738,1.084173938,0.000015744,0.000362122,1.960527703,0.353517701,0.000122757,1.351343619,0.000007872,0.000669139,4.72,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,10.05845942,0.10545862,8,12,1.457009997,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.4,1.36931,4164.6,0.00899502,4160,4117,4199,0.685152,0.260903,0.961151,0.00289775,2.09,455.238,0.0610966,4177.29,0.0143834,4166,4113,4252,0.264181,2.29198,0.995702,0.00127191,2.35,0.002108468,0.011861328,2
242,4636,8286,4605,8286,0.006731813,0,0,0.555756698,0.683822445,0.552719861,0,1,1.052084699,0.000471892,0.514802904,0.000217155,0.003908795,1.257644889,0.398865556,0.542481294,0.891986483,0,0.000473797,2.473924932,0.000120685,0.0623944,1.323174925,0.733276571,0.4287399,0,1,1.027276243,0.000253614,1.723508028,0,0.022568187,1.153023401,0.688631427,0.00027992,2.665246052,0,0.034998793,0.05,0.003363784,2.262959468,0,0.035240164,3.017246713,0.143626201,1.101236802,0,1,2.948638417,1.94,3.658340573,1.177793657,1,12,0.93192688,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,28.2555,0.28074,1914.73,0.0169599,1916,1872,1954,0.652479,0.144617,0.938054,0.00527294,2.22,46.7952,0.149703,1912.59,0.0162503,1913,1872,1952,0.292476,0.263226,0.945872,0.00491312,2.88,0.001790013,0.753478716,0.57
243,101713,129136,88249,129136,0.152568301,0,0.05,0.683380312,0.733527811,0.488867591,0,1,0.999690166,0.000020286,0.589658601,0.000011332,0.000124647,1.041051865,0.602891525,0.675868851,0.938831929,0,0.000020454,2.265867273,0.000007744,0.002865196,0.675669156,0.888091704,0.305566932,0,1,0.580775002,0.000013665,1.811385469,0.000007744,0.001750093,0.621938378,0.818346549,0.000008686,3.640811593,0,0.001742349,19.02,0.000092107,2.333916498,0,0.004127432,2.193257981,0.062653809,1.540028255,0,0.532467532,2.016349911,6.07,2.839429518,1.748294626,1,21,0.639499141,10.01,785.2173913,0.176540157,509,1178,951,616,853,706,765,17.67496132,0.433224757,8.042016807,40.10782609,30.74025974,10.99477124,19.64417178,12.75149701,15.01343284,4.99,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,24503,0,0,0,0,0,0,1.18536,0,2.14548,0,2.04,1294.33,1.16324,37580.2,0.314937,40960.5,40826,41138,0.507399,0.363208,0.997132,0.0489521,2.24,0.000029291,0.002268826,2
244,145867,87566,8170,87566,16.85397797,0,0.05,0.093301053,0.432299934,0.754520733,0,1,2.076150469,0.0005491,0.90388252,0.000122399,0.00379437,1.871484971,0.001895713,0.26087751,0.486021972,0.01,0.000399245,0.872725302,0.00002284,0.001598794,2.599313114,0.78820362,0.288868261,0,0.951219512,2.330219132,0.000287107,0.444211187,0.00002284,0.000456798,2.532108364,0.388998013,0.000363089,0.574560076,0.00001142,0.000970696,2.6,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,10.43277108,0.113849256,8,13,1.56700016,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,2,0.408248,3049.5,0.0237716,3023.5,2996,3038,0.450499,0.112642,0.960238,0.000898671,2.12,332.065,0.177953,2967.65,0.185898,3069,3020,3099,0.20219,2.85831,0.996366,0.0134379,2.42,0.002227124,0.011272017,2
245,2821,4646,2362,4646,0.194326842,0,0,0.508394318,0.636969635,0.501033349,0,1,1.188372916,0.001249425,0.923029831,0.00042337,0.00804403,1.312121622,0.28971158,0.349978476,0.863753767,0,0.001306214,2.674724056,0.000215239,0.055962118,1.241825945,0.642131546,0.42573151,0,1,1.367332738,0.000552313,2.038404601,0.000215239,0.013990529,1.313963494,0.595350839,0.001245655,2.961215305,0,0.104821352,0,0.013212501,0.910773804,0,0.057253551,2.927079313,0.115546553,1.320982928,0,0.636363636,2.510296624,1.71,2.66850127,0.741967561,1,6,1.138464651,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.316149,36.318,871.602,0.0358417,873,846,899,1.1468,0.0251325,0.98127,0.0185187,2.24,0.950928,1.21601,872.687,0.0230765,873,847,900,0.349674,0.287248,0.981498,0.00414415,3.4,0.001555666,0.01464132,0.33
247,162417,189693,140934,189693,0.152433054,0,0.08,0.742958359,0.797400635,0.412571943,0,1,0.88895086,0.000011837,0.661358934,0.000007096,0.00014191,0.948174138,0.682465879,0.733859447,0.931452399,0.01,0.000011928,2.614135998,0.000005272,0.00267274,0.523285833,0.923946768,0.255345834,0,1,0.476631301,0.000008056,1.973964306,0.000005272,0.001702751,0.478381085,0.838607645,0.000004605,4.547865891,0,0.001523514,49.24,0.000064777,2.966184517,0,0.004201526,1.929410124,0.051462557,1.832499877,0,0.721674877,1.719705434,14.6,2.216270484,1.790938093,1,19,0.468838119,10.01,947.4210526,0.188444146,515,1237,1163,715,1107,852,953,19.01746266,0.229011721,8.491262136,24.91237579,24.55760369,11.87132867,23.21301154,17.60027473,19.2300216,3.16,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,57748,0,0,0,0,0,0,1.31999,0,4.93566,0,2.06,2111.5,1.23484,58573.8,0.404082,66945.5,0,67192,0.757636,0.161494,1.00965,0.0497377,2.16,0.00014481,0.800860694,2
248,90,234,90,234,0,0,0,0.384615385,0.49002849,0.576871938,0.333333333,1,0.545298105,0.033333333,0,0.033333333,0.033333333,0,0,0,1,0,0.033333333,0.360193291,0.008547009,0.072649573,2.325589099,0.389486755,0.280006427,0,1,2.836733859,0.017948718,0.533814975,0,0.038461538,2.154105572,0.538461538,0.060303894,0.332466271,0.017094017,0.11965812,0,0.042917671,0.324789865,0.008547009,0.085470085,2.544298592,0.221936632,0.347616642,0.105263158,0.666666667,2.926122497,0,3.95505618,0.052383775,3,4,0.183349468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0153,8.33623,16.3378,0.172967,16,13,20,1.58392,0.188204,0.962184,0.0416764,0.19,0.0349,5.3364,16.3524,0.173804,16,13,20,1.3659,0.358025,0.963521,0.0403092,0.2,0.852205556,0.993029984,1.53
249,1004933,4426834,1004933,4426834,0,0,2.34,0.227009416,0.217054409,1.3761272,0,1,1.167950861,0.000002675,0.944720064,0.000000995,0.00431372,0.977216171,0.000000226,0.561471471,0.937032425,0.49,0.000002675,33.32363836,0.000000904,0.02403885,1.950109299,0.166552779,0.154844579,0,0.999077491,1.8285858,0.000001789,49.82397715,0.000000452,0.024038624,1.783375918,0.702810632,0.000006161,13.86316278,0.000000678,0.015142876,2262.9,-1,0,-1,0,-512,-1,0,-1,0,0,456.4,20.65,0.038360725,19,22,1.167387197,10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,593250,0,0,0,0,0,0,334.634,0,3.61866,0,3.39,590004,0,0,0,0,0,0,178.756,0,3.81622,0,3.36,0.003007844,0.065033729,2.02
251,100,290,100,290,0,0,0,0.344827586,1,0,1,1,0,0.019965517,0.029360967,0.01,0.02,0.022993637,0.003448276,1,1,0,0.019965517,0.107289896,0.003448276,0.020689655,0.513816049,1,0,1,1,0,0.000034483,9.949874371,0,0.003448276,0.056001534,0.003448276,0.019931034,0.121304831,0,0.020689655,0,0,0,0,0,0,0,0,0,0,0,0,4.97979798,0.085530096,1,6,0.155082267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,27.7206,0.148468,28,22,33,2.70151,0.083829,1,0,0.22,0,0,27.7093,0.148866,28,22,33,2.69989,0.0843565,1,0,0.17,0.877124333,0.992917837,1.16
252,1877,3403,1792,3403,0.047433036,0,0,0.526594182,0.548298096,0.703196944,0,1,1.780028835,0.001701,0.805044323,0.000558036,0.010602679,1.86058005,0.317660887,0.471054952,0.733176609,0,0.00164213,2.510240078,0.000293858,0.062591831,1.840534115,0.706312387,0.401249956,0,1,1.812739232,0.000718112,1.931760428,0,0.034969145,1.348448104,0.678518954,0.001820251,2.031957968,0,0.040552454,0.01,0.014519349,1.486118871,0,0.099030267,4.016747741,0.19544433,0.944180958,0,0.8,3.316516233,1.88,3.183696259,0.85667183,1,8,1.086823522,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.00652174,47.9583,656.197,0.0274685,656,633,680,1.14766,0.0377247,0.982927,0.00465492,2.32,2.9262,0.612705,656.355,0.0274666,657,633,680,0.47499,0.330429,0.98637,0.00458203,3.28,0.007399698,0.861016156,0.43
254,133987,79326,7530,79326,16.7937583,0,0.05,0.094924741,0.435348943,0.760806149,0,1,2.080494482,0.000598525,0.935898307,0.000132802,0.004116866,1.875714135,0.00209263,0.273352999,0.498941079,0.01,0.000442222,0.869484434,0.000025212,0.001764869,2.589760205,0.79105943,0.285461194,0,0.951219512,2.32506994,0.000317987,0.440072571,0.000025212,0.000504248,2.525438939,0.399402466,0.000402211,0.570626732,0.000012606,0.001071528,2.18,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,10.49446168,0.112037635,8,13,1.553804136,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,5.14286,1.5451,2820.71,0.0114379,2817,2779,2852,0.649526,0.681712,0.96126,0.00233229,2.07,297.333,0.0556692,2808.3,0.0159613,2806,2740,2860,0.0954222,0.122587,0.994364,0.00152167,2.53,0.002290743,0.012882145,2
255,3794,4491,3472,4491,0.092741935,0,0,0.773101759,0.782060417,0.454694222,0,1,1.080866319,0.000521075,0.781492738,0.000288018,0.002304147,1.105180752,0.689601425,0.750167001,0.853484747,0,0.000460546,2.347459552,0.000222668,0.026720107,0.497424647,0.936774548,0.225242349,0,1,0.472515218,0.000317551,1.457080072,0,0.01002004,0.44711474,0.848140726,0.000242569,4.012776937,0,0.01091071,0.03,0.002569973,1.916441834,0,0.02738811,1.895962904,0.07685756,1.871314938,0,0.666666667,1.807462971,0.17,1.862287525,1.345168116,1,11,0.502606822,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,2.06262,22.6053,1607.88,0.0478917,1612,1572,1648,1.00771,0.0264303,0.993979,0.0698367,2.2,2.12318,0.776861,1610.99,0.0176124,1611,1574,1648,0.470076,0.307733,0.992247,0.00254857,3.85,0.000698823,0.017183302,0.26
259,3067,6748,3067,6748,0,0,0,0.454505039,0.593452541,0.656205735,0,1,1.300682548,0.000922637,1.470818466,0.000326052,0.011411803,1.343842927,0.303941909,0.466656787,0.894190871,0,0.000922637,1.629230804,0.000148192,0.013930053,1.281308517,0.736263177,0.388626978,0,1,1.049129365,0.000383405,1.625307131,0.000148192,0.006224066,1.268775088,0.626259632,0.00181551,1.751579955,0,0.03526971,0.01,0.003572377,1.244427531,0,0.091286307,3.058213314,0.164108901,0.787252707,0,0.518115942,2.605396796,0.69,2.242009132,0.7947523,1,5,0.822206903,0.11,167,0,167,167,167,167,167,167,167,4.395209581,0,4.395209581,4.395209581,4.395209581,4.395209581,4.395209581,4.395209581,4.395209581,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,6,0,1311.01,0.0187142,1312,1278,1341,1.07463,0.0498249,0.986208,0.00271325,2.24,24.4943,0.143454,1308.94,0.0313559,1310,1278,1341,1.2264,0.0464823,0.996978,0.00174266,2.69,0.001872894,0.827234211,0.45
261,3857,7650,3857,7650,0,0,0,0.504183007,0.597288572,0.66969378,0,1,1.244789882,0.000593336,0.953381722,0.000259269,0.008555872,1.26642793,0.355555556,0.549150327,0.943267974,0,0.000593336,1.896436949,0.000130719,0.007581699,1.193207811,0.726362317,0.433279929,0,1,0.995565361,0.000298854,1.685989124,0.000130719,0.004313725,1.110264745,0.673856209,0.00127662,1.665711707,0,0.013856209,0.03,0.002480584,1.33362818,0,0.086666667,2.994777245,0.171176693,0.968754289,0,0.666666667,2.687387808,0.5,2.494294606,0.93288236,1,7,0.824724459,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,10.6867,10.3182,1692.84,0.0537964,1699,1659,1732,0.878411,0.0944765,0.980269,0.0513077,2.24,38.3602,0.123959,1696.95,0.016761,1697,1660,1734,1.20445,0.0413487,0.998367,0.00107965,2.97,0.001374704,0.071346754,0.45
264,5199,14488,5164,14488,0.006777692,0,0,0.35643291,0.690525492,0.614174712,0,1,0.898917955,0.000452737,0.20306557,0.000193648,0.000580945,0.646574348,0.000828272,0.661236886,1,0.01,0.000453485,2.12353972,0.000069023,0.067642187,1.163865983,0.149755732,0.055662834,0,1,1.113251111,0.000294823,2.386914057,0.000069023,0.049213142,1.539848924,0.727153506,0.00035234,2.019441215,0,0.049972391,0.05,0.002791015,3.017180297,0,0.034166207,2.400697944,0.303325437,0.485470696,0,1,2.487471433,9.57,34.68622894,0.195043185,1,64,2.906795179,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,133.514,0.224905,1137.18,0.0234753,1139,1099,1171,0.495643,0.218909,0.820798,0.0136335,2.13,140.015,0.200207,1136.25,0.0206296,1135,1105,1166,0.106233,0.89877,0.82237,0.0141076,3.25,0.192380761,0.614612199,2
265,83569,104119,72778,104119,0.14827283,0,0.04,0.698988657,0.752050889,0.467855421,0,1,0.967480423,0.000024119,0.602683495,0.00001374,0.000206106,1.01924413,0.621865366,0.69267857,0.937782729,0.01,0.00002457,2.188918129,0.000009604,0.002698835,0.652900416,0.893916109,0.29737735,0,1,0.588707455,0.000016264,1.720276611,0.000009604,0.001738395,0.611261701,0.819629462,0.000010468,3.677465071,0,0.001527099,13.13,0.000101576,2.169915434,0,0.004024241,2.087670292,0.060453022,1.599204421,0,0.511111111,1.959257253,3.53,2.672168125,1.792845299,1,21,0.585690418,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,9954,0,0,0,0,0,0,1.09631,0,1.35691,0,2.04,2288.12,3.00725,31986.9,0.257731,33977,33752,34100,0.436198,0.57226,1.18275,0.696691,2.34,0.000044151,0.003499976,2
267,2291,4253,2276,4253,0.00659051,0,0,0.535151658,0.675669929,0.521154267,0,1,1.117725069,0.001029564,0.604396179,0.000439367,0.007908612,1.286210415,0.354102986,0.482247825,0.870444392,0,0.001034834,1.761719136,0.000235128,0.059252292,1.560025026,0.681532819,0.456545847,0,1,1.004105136,0.000603055,1.748932617,0,0.039501528,1.357729058,0.718551611,0.00094696,1.835681189,0,0.036679991,0.01,0.004232417,1.757152942,0,0.035974606,3.031659373,0.198882429,0.952886184,0,1,3.128116728,0.32,3.402197802,1.019965084,1,10,1.170624216,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,1.83028,12.9694,900.426,0.0420648,901,875,928,0.734376,0.110272,0.942774,0.0547389,2.2,25.2002,0.164575,901.179,0.0235409,901,874,928,0.443775,0.26633,0.961347,0.00617707,2.95,0.004339488,0.763041172,0.41
268,2316,4343,2299,4343,0.007394519,0,0,0.529357587,0.675322175,0.515901621,0,1,1.10550153,0.001028588,0.594948868,0.000434972,0.007829491,1.271948163,0.346995165,0.466497813,0.870366106,0,0.001034083,1.917787367,0.000230256,0.071148975,1.601612531,0.677239913,0.456143408,0,1,1.066991339,0.000601408,1.682515074,0,0.037071149,1.381355527,0.714943587,0.00092667,1.81372439,0,0.034538338,0.01,0.004972736,1.920708748,0,0.040294727,3.037627502,0.2010842,0.954672391,0,1,3.178876666,0.52,3.431679721,1.013462359,1,10,1.190646275,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,2.7557,14.2658,904.746,0.0423427,905,880,933,0.70884,0.109351,0.938957,0.036171,2.15,27.4833,0.251396,905.263,0.0335052,906,878,933,0.453398,0.267222,0.96233,0.0104223,2.98,0.004422323,0.141247475,0.41
271,760,43780,760,43780,0,0,0.01,0.017359525,1,0,1,1,0,0.002652016,0.254831322,0.002631579,0.025,0.007307077,0,0.999086341,0.999086341,0.01,0.002652016,0.171280542,0.001553221,0.003997259,4.315843409,0.982240766,0.00321398,0.970588235,0.988571429,0.491145675,0.002629175,0.172768576,0.001530379,0.003974418,4.315843409,0.999086341,0.002508055,0.167831357,0.001530379,0.003746003,0,0.000084145,16.76011033,0.000022841,0.065577889,0.442793951,0.718137069,0.171198071,0.000696379,1,0.440526583,7.26,3.312252964,0.139908516,3,4,0.620891455,1.06,390,0,390,390,390,390,390,390,390,44.33076923,0,44.33076923,44.33076923,44.33076923,44.33076923,44.33076923,44.33076923,44.33076923,0.12,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,20.8548,18.5143,350.51,0.0536661,350,333,370,26.8325,0.112012,0.99822,0.0357376,2.1,16.8832,18.5258,351.605,0.0521497,351,334,369,23.0848,0.206843,1.00319,0.107454,2.14,0.736819652,0.878722629,2
274,90,252,90,252,0,0,0,0.357142857,0.478835979,0.575090089,0.333333333,1,0.524689168,0.033333333,0,0.033333333,0.033333333,0,0,0,1,0,0.033333333,0.318351923,0.011904762,0.05952381,2.344055755,0.40685031,0.257155093,0,1,2.929096356,0.017592593,0.442332814,0.003968254,0.03968254,1.987243509,0.527777778,0.060846561,0.310344647,0.015873016,0.107142857,0,0.043209877,0.343567482,0.011904762,0.087301587,2.691075758,0.217710089,0.390747892,0.110526316,0.666666667,3.007589316,0,3.966292135,0.045502488,3,4,0.147403737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0363,5.86892,17.1797,0.166917,17,14,21,1.53999,0.1931,0.950909,0.0467998,0.27,0.0524,4.50235,17.2295,0.166354,17,14,21,1.26451,0.384043,0.952388,0.0456847,0.27,0.833819259,0.991571696,1.91
275,6815,11753,6781,11753,0.00501401,0,0,0.576959074,0.705837056,0.521843533,0,1,1.043456807,0.000321743,0.584301364,0.000147471,0.002654476,1.270825772,0.396834851,0.553050285,0.898664171,0,0.000322293,2.106385868,0.000085085,0.032927763,1.388962446,0.715335733,0.439660295,0,1,1.009186139,0.000178846,1.590198179,0,0.014124053,1.178183331,0.709265719,0.00025504,2.210200487,0,0.022887773,0.12,0.001666423,1.954937468,0,0.022547435,3.062982223,0.162083259,1.124908676,0,1,2.956445244,1.31,3.371533923,1.15473002,1,12,1.197356139,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,50.6838,4.62708,2682.23,0.0942106,2701,2661,2754,0.620931,0.232516,0.967826,0.301837,2.13,72.9123,0.137403,2708.49,0.0132666,2706.5,2668,2755,0.217217,0.35399,0.952989,0.00460994,3.06,0.00175124,0.718433944,0.95
276,172178,106249,9550,106249,17.02910995,0,0.08,0.089883199,0.428104577,0.740765423,0,1,2.090000347,0.000470642,0.853264137,0.000104712,0.003246073,1.906924547,0.001788252,0.24290111,0.461585521,0.02,0.00027286,1.048125037,0.000018824,0.001317659,2.644781985,0.644165529,0.401366572,0,0.951219512,2.312979082,0.000197344,0.645547867,0.000018824,0.000376474,2.529266943,0.373151747,0.00024679,0.778056394,0.000009412,0.000800008,4.18,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,9.062135922,0.115753495,7,11,1.447909975,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,2.6,1.62269,3643.2,0.0170869,3621,3583,3673,0.618622,0.66858,0.961771,0.00165147,2.09,907.286,2.65854,3453.05,0.229543,3623,3556,3692,0.110146,0.233568,0.947644,0.229133,2.32,0.002152366,0.011445534,2
277,1920,1951,1155,1951,0.662337662,0,0,0.5920041,0.333862976,0.961899486,0,1,1.260090956,0.003058039,0.237574538,0.000865801,0.004329004,0.892288317,0.049718093,0.127626858,0.291132752,0,0.004087764,1.048648685,0.000512558,0.019477191,2.056172367,0.135363248,0.330180298,0,1,0.904752778,0.001316478,1.017856244,0,0.005638134,1.933393249,0.366991287,0.003306565,0.888273838,0,0.012813942,0,0.011008299,0.347224389,0,0.018452076,3.144620446,0.401346923,0.297349668,0,0.761904762,3.429196394,0.08,16.12380952,0.317677369,1,23,2.344931643,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.000237304,91.8041,150.754,0.0516246,151,141,161,1.11111,0.0646596,0.940397,0.0161636,2.35,2.96828,1.25565,150.563,0.0542862,151,141,161,0.141631,0.778709,0.965119,0.854116,4.04,0.025665642,0.341212148,1.81
278,630,33051,630,33051,0,0,0,0.01906145,1,0,1,1,0,0.003201978,0.283638941,0.003174603,0.033333333,0.007265277,0,0.999092312,0.999092312,0.01,0.003201978,0.199314774,0.001573326,0.005143566,4.318814268,0.980269569,0.004415171,0.961538462,0.988235294,0.767359809,0.003171722,0.201216114,0.00154307,0.00511331,4.318814268,0.999092312,0.003214849,0.204113586,0.00154307,0.005234335,0,0.000110203,16.93643144,0.000030256,0.093673414,0.476992684,0.725072305,0.178019477,0.000645786,1,0.473947402,4.81,3.440381558,0.14429589,3,4,0.686021522,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,7.05653,16.8589,292.304,0.0526811,292,276,309,23.9904,0.120406,1.00008,0.0227402,2.07,3.35441,1.47102,292.166,0.0534555,292,276,309,21.5186,0.191376,0.999377,0.000712092,2.13,0.74146592,0.956493034,2
